Index,pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
1174,P1,author,19810,single,Q3,What book has David Ollier Weber written?,"Oakland, Hub of the West",The Shadow of the Sun,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.33333333333333337,0.25,0.4000000000000001,0.11362193664674995,0.12614619731903076
1175,P1,author,19810,single,Q3,What book has Bruce Henderson (author) written?,Hero Found: The Greatest POW Escape of the Vietnam War,The Curious Incident of the Dog in the Night-Time,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2407407407407407,0.2,0.3,0.05022037190492093,0.19808809459209442
1176,P1,author,19810,single,Q3,What book has Christopher Henry Muwanga Barlow written?,Building the nation and other poems,The Man Who Feared Women,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2571428571428571,0.0,0.1818181818181818,0.0,0.1747443675994873
1177,P1,author,19810,single,Q3,What book has James Munange Ogoola written?,Songs of paradise: a harvest of poetry and verse,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.08333333333333337,0.0,0.0,0.0,0.06199262663722038
1178,P1,author,19810,single,Q3,What book has Mildred Barya written?,The price of memory after the tsunami,Song of the Sparrow,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21621621621621623,0.2222222222222222,0.36363636363636365,0.045131921809482646,0.06963253021240234
1179,P1,author,19810,single,Q3,What book has Kate Bernheimer written?,"My Mother She Killed Me, My Father He Ate Me",The Wolf at the Door,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2272727272727273,0.0,0.0,0.0,0.23069098591804504
1180,P1,author,19810,single,Q3,What book has Wole Soyinka written?,Aké: The Years of Childhood,Death and the King's Horseman,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.10344827586206895,0.0,0.1818181818181818,0.0,0.2716813087463379
1181,P1,author,19810,single,Q3,What book has Kwame Alexander written?,The Crossover,The Crossover,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
1182,P1,author,19810,single,Q3,What book has Julia Quinn written?,The Secrets of Sir Richard Kenworthy,A Rogue of One's Own,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2222222222222222,0.1,0.16666666666666666,0.0439891724758422,0.1960909217596054
1183,P1,author,19810,single,Q3,What book has Moses Isegawa written?,Abyssinian Chronicles,The Return of the Jedi,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13636363636363635,0.0,0.0,0.0,0.28067123889923096
1184,P1,author,19810,single,Q3,What book has Lillian Tindyebwa written?,Recipe for Disaster (book),The Wedding,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11538461538461542,0.0,0.0,0.0,0.2143271416425705
1185,P1,author,19810,single,Q3,What book has Lisa Genova written?,Still Alice (novel),Fear and Loathing in Las Vegas,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.33525779843330383
1186,P1,author,19810,single,Q3,What book has David Harrower written?,Presence (play)  Presence  1,Drought,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0357142857142857,0.0,0.0,0.0,0.07005954533815384
1187,P1,author,19810,single,Q3,What book has Linda Grant written?,The Clothes on Their Backs,The American Duchess,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2692307692307693,0.14285714285714285,0.25,0.05833544737207805,0.2316836267709732
1188,P1,author,19810,single,Q3,What book has Wilson Harris written?,Palace of the Peacock,"Palimpsests: Collected Confessions, Lectures and Conversations",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.24193548387096775,0.0,0.0,0.0,0.16117095947265625
1189,P1,author,19810,single,Q3,What book has May Sinclair written?,Life and Death of Harriett Frean,High Strangeness,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.14767378568649292
1190,P1,author,19810,single,Q3,What book has Kyle Mills (author) written?,The Survivor (Mills novel),The General's Daughter,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.16666666666666666,0.25,0.0814136751754278,0.23059716820716858
1191,P1,author,19810,single,Q3,What book has Charles Garvice written?,A Fair Impostor (novel),The Sea Fox,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13043478260869568,0.0,0.0,0.0,0.17242246866226196
1192,P1,author,19810,single,Q3,What book has Philip Gibbs written?,The Street of Adventure (novel),The Story of Cricket,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3870967741935484,0.2857142857142857,0.4444444444444445,0.07440995947486906,0.24124383926391602
1193,P1,author,19810,single,Q3,What book has William Arthur Dunkerley written?,A Maid of the Silver Sea (novel),The Story of the Goths,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21875,0.2,0.3333333333333333,0.07616306180370792,0.3327427804470062
1194,P1,author,19810,single,Q3,What book has Eliza Acton written?,Modern Cookery for Private Families,The Invisible Husband,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.15064513683319092
1195,P1,author,19810,single,Q3,What book has Cyprian Ekwensi written?,Lokotown and Other Stories,This Savage Place,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.17003367841243744
1196,P1,author,19810,single,Q3,What book has Félicien Marceau written?,Creezy,The White Steed,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.1234830692410469
1197,P1,author,19810,single,Q3,What book has Robin Wasserman written?,Tales From the Shadowhunter Academy,The Unlikely Escape,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.25,0.0,0.25054410099983215
1198,P1,author,19810,single,Q3,What book has Percival Everett written?,I Am Not Sidney Poitier,Erasure,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.04347826086956519,0.0,0.0,0.0,0.08262434601783752
1199,P1,author,19810,single,Q3,What book has Kira Henehan written?,Orion You Came and You Took All My Marbles,The Girl with the Dragon Tattoo,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.12334910035133362
1200,P1,author,19810,single,Q3,What book has Chris Beckett written?,Dark Eden (novel),The Secret of the Swamp,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13043478260869568,0.0,0.0,0.0,0.24048221111297607
1201,P1,author,19810,single,Q3,What book has Glyn Moody written?,Rebel Code,The Harmony of Heaven: Earning and Maintaining Balance,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09259259259259256,0.0,0.0,0.0,0.11561515182256699
1202,P1,author,19810,single,Q3,What book has Cece Bell written?,El Deafo,Lunch Deal,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.30000000000000004,0.0,0.0,0.0,0.12066784501075745
1203,P1,author,19810,single,Q3,What book has Jonas Jonasson written?,The Girl Who Saved the King of Sweden,The Winner Takes It All,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2702702702702703,0.08333333333333333,0.15384615384615385,0.029486824119076216,0.16841313242912292
1204,P1,author,19810,single,Q3,What book has Margaret Wolfe Hungerford written?,Molly Bawn (novel),The Heather and the Sword,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.12,0.0,0.0,0.0,0.24192509055137634
1205,P1,author,19810,single,Q3,What book has Olivia Coolidge written?,Men of Athens,The Temple of Light,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21052631578947367,0.16666666666666666,0.28571428571428575,0.08034284189446518,0.3670915365219116
1206,P1,author,19810,single,Q3,What book has Natalie Savage Carlson written?,Family Under the Bridge,The Fear Paralysis Strategy,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.14814814814814814,0.0,0.25,0.0,0.05217141658067703
1207,P1,author,19810,single,Q3,What book has Werner Keller (writer) written?,East Minus West Equals Zero,The Bible unraveled,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2222222222222222,0.0,0.0,0.0,0.0313497819006443
1208,P1,author,19810,single,Q3,What book has Peter Robb written?,Midnight in Sicily,The Hanging Gardens of Baghdad,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.10378164052963257
1209,P1,author,19810,single,Q3,What book has Daniel Trilling written?,Bloody Nasty People: the rise of Britain's far right,Kingsfield,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09615384615384615,0.0,0.0,0.0,0.09569524228572845
1210,P1,author,19810,single,Q3,What book has Jerry Ellis (author) written?,Walking the Trail,The Boy Mechanic,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17647058823529416,0.0,0.3333333333333333,0.0,0.08685854077339172
1211,P1,author,19810,single,Q3,What book has Mavis Jukes written?,Like Jake and Me,The Secret Keeper,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17647058823529416,0.0,0.0,0.0,0.08864240348339081
1212,P1,author,19810,single,Q3,What book has Gerry Hassan written?,The Strange Death of Labour Scotland,The Scottish Nation,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2777777777777778,0.125,0.2222222222222222,0.0417991745584234,0.5869442820549011
1213,P1,author,19810,single,Q3,What book has Sam Kean written?,The Disappearing Spoon,The Immortal Life of Henrietta Lacks,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.125,0.2222222222222222,0.040824829046386304,0.1717444658279419
1214,P1,author,19810,single,Q3,What book has Ester Wier written?,The Loner (childrens novel),The Heart of Winter,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2592592592592593,0.14285714285714285,0.25,0.08034284189446518,0.19729584455490112
1215,P1,author,19810,single,Q3,What book has Jojo Moyes written?,Me Before You,Me Before You,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0000001192092896
1216,P1,author,19810,single,Q3,What book has Indira Parthasarathy written?,Kuruthipunal (novel),The Courtesan's Daughter,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.2598797678947449
1217,P1,author,19810,single,Q3,What book has Aminul Hoque (writer) written?,British-Islamic Identity,The Messenger,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.12743373215198517
1218,P1,author,19810,single,Q3,What book has Mark Billingham written?,The Dying Hours,Nowhere Girl,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.1898469775915146
1219,P1,author,19810,single,Q3,What book has Sue Gee written?,The Mysteries of Glass,The Girl You Lost at Karaoke,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2857142857142857,0.1111111111111111,0.2,0.040824829046386304,0.04813700169324875
1220,P1,author,19810,single,Q3,What book has Jill MacLean written?,The Hidden Agenda of Sigrid Sugden,The Last Thing He Told Me,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.32352941176470584,0.09090909090909091,0.16666666666666666,0.040824829046386304,0.10633831471204758
1221,P1,author,19810,single,Q3,What book has John Strange Winter written?,Lady Jennifer (novel),The Dragon's Gate,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.1470561921596527
1222,P1,author,19810,single,Q3,What book has Andreas Norman written?,Into A Raging Blaze,The Dark Tower,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.21764497458934784
1223,P1,author,19810,single,Q3,What book has Rinker Buck written?,The Oregon Trail: A New American Journey,The Mile Mile,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.125,0.2,0.029950417327249696,0.3200976252555847
1224,P1,author,19810,single,Q3,What book has Sarah Armstrong written?,Salt Rain (novel),The Last Summer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23529411764705888,0.0,0.0,0.0,0.10690177977085114
1225,P1,author,19810,single,Q3,What book has Andrea Goldsmith written?,The Prosperous Thief,Unscheduled,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15000000000000002,0.0,0.0,0.0,0.21388249099254608
1226,P1,author,19810,single,Q3,What book has Adrian McKinty written?,In The Morning I'll Be Gone,The Devil's Acre,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2962962962962963,0.125,0.18181818181818182,0.0417991745584234,0.10426274687051773
1227,P1,author,19810,single,Q3,What book has Sofie Laguna written?,The Eye of the Sheep,The Beach of the Dead,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.5714285714285714,0.42857142857142855,0.6,0.12574334296829354,0.24461521208286285
1228,P1,author,19810,single,Q3,What book has Liane Moriarty written?,Big Little Lies (novel),Big Little Lies,hallucination,hallucination,correct,correct,hallucination,hallucination,0,0.6521739130434783,0.75,0.8571428571428571,0.40293516672844226,0.8436017036437988
1229,P1,author,19810,single,Q3,What book has Ashot Beglarian written?,Karabakh Diary,The Art of Computer Programming,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09677419354838712,0.0,0.0,0.0,0.09696505218744278
1230,P1,author,19810,single,Q3,What book has Lily Koppel written?,The Astronaut Wives Club (book),The Woman in Cabin 10,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3548387096774194,0.1111111111111111,0.20000000000000004,0.05372849659117709,0.18722446262836456
1231,P1,author,19810,single,Q3,What book has Courtney Summers written?,This Is Not a Test (novel),Verity,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.038461538461538436,0.0,0.0,0.0,0.20054110884666443
1232,P1,author,19810,single,Q3,What book has W. E. B. Griffin written?,Top Secret (W. E. B. Griffin novel),The Warrior Within,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.22857142857142854,0.0,0.0,0.0,0.23067158460617065
1233,P1,author,19810,single,Q3,What book has Hanya Yanagihara written?,A Little Life,A Little Life,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
1234,P1,author,19810,single,Q3,What book has Tony Birch written?,Blood (Birch novel),Saltwater Stains,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.10526315789473684,0.0,0.0,0.0,0.1610187590122223
1235,P1,author,19810,single,Q3,What book has Josep Pla written?,Life Embitters,Catalonia,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.1006227359175682
1236,P1,author,19810,single,Q3,What book has Robert Eringer written?,Ruse (book),The Wild Goose Chase,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15000000000000002,0.0,0.0,0.0,0.23641657829284668
1237,P1,author,19810,single,Q3,What book has Emily St. John Mandel written?,Station Eleven,The Glass Hotel,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.24489466845989227
1238,P1,author,19810,single,Q3,What book has Marshall Browne written?,The Wooden Leg of Inspector Anders,Unfinished,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1470588235294118,0.0,0.0,0.0,0.21850261092185974
1239,P1,author,19810,single,Q3,What book has Nodar Dumbadze written?,The Sunny Night,The Life of a Mountain,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2727272727272727,0.14285714285714285,0.25,0.05372849659117709,0.2524168789386749
1240,P1,author,19810,single,Q3,What book has Favel Parrett written?,Past the Shallows,Sailors,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2941176470588235,0.0,0.0,0.0,0.2513498067855835
1241,P1,author,19810,single,Q3,What book has Amy Krouse Rosenthal written?,Cookies: Bite-Size Life Lessons,Chrysanthemum,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.12903225806451613,0.0,0.0,0.0,0.10605762898921967
1242,P1,author,19810,single,Q3,What book has Raja Rao written?,The Serpent and the Rope,The Cowherd Singer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.29166666666666663,0.14285714285714285,0.25,0.05833544737207805,0.19421005249023438
1243,P1,author,19810,single,Q3,What book has Bhabani Bhattacharya written?,Shadow From Ladakh,Parom Prakash,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.38888888888888884,0.0,0.0,0.0,0.22513753175735474
1244,P1,author,19810,single,Q3,What book has Adrian Hyland written?,Diamond Dove (novel),The Three Musketeers,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.050000000000000044,0.0,0.0,0.0,0.17572525143623352
1245,P1,author,19810,single,Q3,What book has Shahida Rahman written?,Lascar (book),The Shadow of the Sun,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09523809523809523,0.0,0.0,0.0,0.22065219283103943
1246,P1,author,19810,single,Q3,What book has Michael Paterniti written?,The Telling Room,The Interpreter,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.25,0.4,0.09069748827745895,0.37777993083000183
1247,P1,author,19810,single,Q3,What book has Wendy James (author) written?,Out of the Silence (James novel),The Sun Is Shining,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21875,0.0,0.2,0.0,0.08770419657230377
1248,P1,author,19810,single,Q3,What book has Rebecca Gablé written?,The Settlers of Catan (novel),The Shadow of the Rile,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.4137931034482759,0.25,0.4000000000000001,0.06389431042462725,0.1542547047138214
1249,P1,author,19810,single,Q3,What book has Gregor Collins written?,The Accidental Caregiver,The End of the Affair,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.33333333333333337,0.14285714285714285,0.25,0.05372849659117709,0.3810155391693115
1250,P1,author,19810,single,Q3,What book has Ottessa Moshfegh written?,Eileen (novel),Eileen,hallucination,hallucination,correct,hallucination,hallucination,hallucination,0,0.4285714285714286,0.5,0.6666666666666666,0.06541924356118012,0.8043159246444702
1251,P1,author,19810,single,Q3,What book has Camara Laye written?,The African Child,The Coolie,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2941176470588235,0.25,0.4,0.09069748827745895,0.25035127997398376
1252,P1,author,19810,single,Q3,What book has Mariko Tamaki written?,This One Summer,Skim,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.2687501311302185
1253,P1,author,19810,single,Q3,What book has Belinda Castles written?,The River Baptists,The Girl with the Dragon Tattoo,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25806451612903225,0.125,0.2222222222222222,0.040824829046386304,0.1292981058359146
1254,P1,author,19810,single,Q3,What book has Nova Ren Suma written?,The Walls Around Us,The Girl with the Dragon Tattoo,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25806451612903225,0.1111111111111111,0.2,0.040824829046386304,0.0971958264708519
1255,P1,author,19810,single,Q3,What book has Guy P. Harrison written?,50 reasons people give for believing in a god,The Razor's Edge,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.08633823692798615
1256,P1,author,19810,single,Q3,What book has Stephen Daisley written?,Traitor (novel),The End of Sex,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.18712905049324036
1257,P1,author,19810,single,Q3,What book has Candice Fox written?,Eden (Fox novel),Cat Conditions,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.14297428727149963
1258,P1,author,19810,single,Q3,What book has John Ortberg written?,"If You Want to Walk on Water, You've Got to Get Out of the Boat",The Battle for Your Soul,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2222222222222222,0.0,0.09523809523809523,0.0,0.11743686348199844
1259,P1,author,19810,single,Q3,What book has Christine Piper written?,After Darkness (novel),The Constant Minor,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18181818181818177,0.0,0.0,0.0,0.1408352255821228
1260,P1,author,19810,single,Q3,What book has Poornachandra Tejaswi written?,Jugari Cross,The Whispering Pines,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.19409030675888062
1261,P1,author,19810,single,Q3,What book has Craig Sherborne written?,Tree Palace,The Case of the Wandering Jew,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2068965517241379,0.0,0.0,0.0,0.10474101454019547
1262,P1,author,19810,single,Q3,What book has Max Lucado written?,The Great House of God,You Are Loved,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.31818181818181823,0.0,0.0,0.0,0.13409805297851562
1263,P1,author,19810,single,Q3,What book has Anton Makarenko written?,The Pedagogical Poem,The Forest,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.25,0.4,0.09069748827745895,0.29567545652389526
1264,P1,author,19810,single,Q3,What book has Jeff Chang (journalist) written?,Can't Stop Won't Stop (book),Educated: A Memoir,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.17704841494560242
1265,P1,author,19810,single,Q3,What book has Charles Belfoure written?,The Paris Architect,The Miniaturist,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.42105263157894735,0.25,0.4,0.09069748827745895,0.1709769368171692
1266,P1,author,19810,single,Q3,What book has Melissa Lucashenko written?,Mullumbimby (novel),The River,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.22470860183238983
1267,P1,author,19810,single,Q3,What book has Ludwig Ganghofer written?,The War of the Oxen (novel),The Last Wilderness,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.33333333333333337,0.125,0.2222222222222222,0.0417991745584234,0.26136791706085205
1268,P1,author,19810,single,Q3,What book has James Wilcox written?,Modern Baptists,The Man Who Was Almost a Pirate,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19354838709677424,0.0,0.0,0.0,0.20414553582668304
1269,P1,author,19810,single,Q3,What book has Hermann Sudermann written?,The Excursion to Tilsit,Buddenbrooks,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17391304347826086,0.0,0.0,0.0,0.09260880947113037
1270,P1,author,19810,single,Q3,What book has Jeffrey Moore written?,Prisoner in a Red-Rose Chain,The Third Day,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1785714285714286,0.0,0.0,0.0,0.21293187141418457
1271,P1,author,19810,single,Q3,What book has Patrick Leigh Fermor written?,Mani: Travels in the Southern Peloponnese,A Time of Harvest,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2195121951219512,0.0,0.0,0.0,0.2508174777030945
1272,P1,author,19810,single,Q3,What book has Owen Barfield written?,Saving the Appearances: A Study in Idolatry,The Space Thief,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2093023255813954,0.0,0.2,0.0,0.09083011746406555
1273,P1,author,19810,single,Q3,What book has Erich Kästner written?,"The 35th of May, or Conrad's Ride to the South Seas",Us Kindern zu sagen,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13725490196078427,0.0,0.0,0.0,-0.06332080066204071
1274,P1,author,19810,single,Q3,What book has Carrie Vaughn written?,Kitty Norville,The Lies of Locke Lamora,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.11658925563097
1275,P1,author,19810,single,Q3,What book has José Lezama Lima written?,Paradiso (novel),The Thousand Autumns of Jacob Zilzal,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19444444444444442,0.0,0.0,0.0,0.2707371115684509
1276,P1,author,19810,single,Q3,What book has Carl Amery written?,Das Königsprojekt,The Human Figure,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11764705882352944,0.0,0.0,0.0,0.19216950237751007
1277,P1,author,19810,single,Q3,What book has D. T. Suzuki written?,An Introduction to Zen Buddhism,"Zen Mind, Beginner's Mind",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16129032258064513,0.125,0.20000000000000004,0.06257106818159155,0.7348095178604126
1278,P1,author,19810,single,Q3,What book has Judith Moffett written?,Pennterra,Unscripted,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.17127707600593567
1279,P1,author,19810,single,Q3,What book has Flora Nwapa written?,Efuru,Sootsong,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.22574268281459808
1280,P1,author,19810,single,Q3,What book has Ama Ata Aidoo written?,Changes: A Love Story,Anowa,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09523809523809523,0.0,0.0,0.0,0.11240370571613312
1281,P1,author,19810,single,Q3,What book has Gao Xingjian written?,Soul Mountain,Swimming Pool Music,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21052631578947367,0.0,0.0,0.0,0.17627102136611938
1282,P1,author,19810,single,Q3,What book has Raymond Smullyan written?,To Mock a Mockingbird,What Is the Name of This Book?,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.2699147164821625
1283,P1,author,19810,single,Q3,What book has Victoria Hislop written?,The Island (Hislop novel),The Hotelito,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.24,0.2,0.3333333333333333,0.05501080739920602,0.3266230821609497
1284,P1,author,19810,single,Q3,What book has Loren D. Estleman written?,Angel Eyes (novel),The River of No Return,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18181818181818177,0.0,0.0,0.0,0.17178507149219513
1285,P1,author,19810,single,Q3,What book has W. W. Jacobs written?,The Lady of the Barge,The Turn of the Screw,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.6190476190476191,0.42857142857142855,0.6,0.12574334296829354,0.1448347568511963
1286,P1,author,19810,single,Q3,What book has Prežihov Voranc written?,Požganica,The Memory of Dreams,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09999999999999998,0.0,0.0,0.0,0.15571476519107819
1287,P1,author,19810,single,Q3,What book has Gerrit Komrij written?,Komrij's patentwekker,The Unheimliche,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.31580013036727905
1288,P1,author,19810,single,Q3,What book has Théophile Gautier written?,One of Cleopatra's Nights and Other Fantastic Romances,Mademoiselle de Maupin,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.1720358431339264
1289,P1,author,19810,single,Q3,What book has Stel Pavlou written?,Decipher (novel),The Shadow of the Wind,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13636363636363635,0.0,0.0,0.0,0.3065597712993622
1290,P1,author,19810,single,Q3,What book has Pío Baroja written?,The Tree of Knowledge,La imaginería,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.15838593244552612
1291,P1,author,19810,single,Q3,What book has Alfian Sa'at written?,Corridor (collection),The Writer of Crows,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19047619047619047,0.0,0.0,0.0,0.13700000941753387
