Index,pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
641,P1,author,19810,single,Q3,What book has Joyce Barkhouse written?,Pit Pony (novel),The God of the Feminine Divine,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1666666666666666,0.0,0.0,0.0,0.1403741240501403
642,P1,author,19810,single,Q3,What book has Katherine Howe written?,The Physick Book of Deliverance Dane,The Paris Wife,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.125,0.2222222222222222,0.0417991745584234,0.1838718950748443
643,P1,author,19810,single,Q3,What book has Nikita Lalwani written?,Gifted (novel),The Algorithm Design Manual,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1111111111111111,0.0,0.0,0.0,0.101230077445507
644,P1,author,19810,single,Q3,What book has Dennis Unkovic written?,The Art of Investing in America,The Art of Letting Go,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.5483870967741935,0.375,0.5454545454545454,0.2177126202398656,0.2617696821689605
645,P1,author,19810,single,Q3,What book has Joel Carmichael written?,Death of Jesus (book),The Varieties of Religious Experience,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2972972972972972,0.125,0.2222222222222222,0.053728496591177,0.3258843719959259
646,P1,author,19810,single,Q3,What book has Stephen Hunt (author) written?,The Court of the Air,The Hound of the Baskervilles,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.5172413793103448,0.4285714285714285,0.6,0.1257433429682935,0.15607950091362
647,P1,author,19810,single,Q3,What book has Philip Lee Williams written?,The Heart of a Distant Forest,The Color Purple,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2413793103448276,0.125,0.2222222222222222,0.0417991745584234,0.1800247579813003
648,P1,author,19810,single,Q3,What book has Arnon Grunberg written?,The Asylum Seeker,The Informers,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3529411764705882,0.25,0.4,0.0906974882774589,0.1893361061811447
649,P1,author,19810,single,Q3,What book has Carol Hughes (author) written?,The Princess and the Unicorn,The Secret Life of Grace Livingston Hill,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0909090909090909,0.1666666666666666,0.033031643180138,0.169381707906723
650,P1,author,19810,single,Q3,What book has Rosie Harris written?,Patsy of Paradise Place,The Long Road Home,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.217391304347826,0.0,0.0,0.0,0.3252421617507934
651,P1,author,19810,single,Q3,What book has Eric Marcus written?,Breaking the Surface,The Way Things Were,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1999999999999999,0.0,0.2857142857142857,0.0,0.1766923815011978
652,P1,author,19810,single,Q3,What book has Ronald Kessler written?,In the President's Secret Service,The First Casualty,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1818181818181817,0.0,0.2222222222222222,0.0,0.2306601256132125
653,P1,author,19810,single,Q3,What book has George Mikes written?,Arthur Koestler: The Story of a Friendship,Carry On,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.119047619047619,0.0,0.0,0.0,0.1457989811897277
654,P1,author,19810,single,Q3,What book has Cherith Baldry written?,Bluestar's Prophecy,The Unseen World,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1052631578947368,0.0,0.0,0.0,0.2341807335615158
655,P1,author,19810,single,Q3,What book has Maria Susanna Cummins written?,The Lamplighter,The Oregon Trail,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.25,0.4,0.1136219366467499,0.1341478526592254
656,P1,author,19810,single,Q3,What book has Denis Gifford written?,The British Film Catalogue,The Man from Hell,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3076923076923077,0.1428571428571428,0.25,0.0803428418944651,0.1963808238506317
657,P1,author,19810,single,Q3,What book has L. M. Elliott written?,A Troubled Peace,"Catherine, Called Birdy",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.217391304347826,0.0,0.0,0.0,0.1426828503608703
658,P1,author,19810,single,Q3,What book has Kia Abdullah written?,Child's Play (novel),The Henna Artist,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15,0.0,0.0,0.0,0.0950812846422195
659,P1,author,19810,single,Q3,What book has Lawrence Weschler written?,Mr. Wilson's Cabinet of Wonder,Einstein's Prague,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2333333333333332,0.0,0.2222222222222222,0.0,0.1099342033267021
660,P1,author,19810,single,Q3,What book has Kat Richardson written?,Mean Streets (anthology),The Love Test,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1666666666666666,0.0,0.0,0.0,0.1412616074085235
661,P1,author,19810,single,Q3,What book has Albert Kivikas written?,Names in Marble,The Dark Is Rising Sequence,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2592592592592593,0.0,0.0,0.0,0.0737739577889442
662,P1,author,19810,single,Q3,What book has Laura Bynum written?,Veracity (Laura Bynum novel),The Witch's Year,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.2325669527053833
663,P1,author,19810,single,Q3,What book has Claude Ollier written?,Le Maintien de l’ordre,The Logic of History,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2272727272727273,0.0,0.0,0.0,0.1716785728931427
664,P1,author,19810,single,Q3,What book has William W. Johnstone written?,Out of the Ashes (Ashes series),Stone Cold,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1290322580645161,0.0,0.0,0.0,0.3499709963798523
665,P1,author,19810,single,Q3,What book has Robert V.S. Redick written?,The Red Wolf Conspiracy,The Devil in the White City,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2962962962962963,0.1111111111111111,0.2,0.0408248290463863,0.2831599116325378
666,P1,author,19810,single,Q3,What book has Judy Pascoe written?,Our Father Who Art in The Tree,The House on Lavender Street,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2333333333333332,0.0909090909090909,0.1666666666666666,0.0360152883084235,0.2478220760822296
667,P1,author,19810,single,Q3,What book has Jonas Hassen Khemiri written?,Montecore: The Silence of the Tiger,Papilio,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0857142857142857,0.0,0.0,0.0,0.149532288312912
668,P1,author,19810,single,Q3,What book has Murō Saisei written?,Hi no Sakana,Hojō Tokushō,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1666666666666666,0.0,0.0,0.0,0.3811059594154358
669,P1,author,19810,single,Q3,What book has Irene Vilar written?,Impossible Motherhood,The Unlikely Tourist,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.2217745035886764
670,P1,author,19810,single,Q3,What book has Henry Newbolt written?,Aladore,A Book of Verses,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.1891677677631378
671,P1,author,19810,single,Q3,What book has Richard Holmes (biographer) written?,The Age of Wonder,The Hidden Life of Harry Houdini,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.34375,0.25,0.4,0.0485491771707323,0.3475462794303894
672,P1,author,19810,single,Q3,What book has Farah Mendlesohn written?,Glorifying Terrorism,The Chronicles of St Mary's,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1481481481481481,0.0,0.0,0.0,0.1076948493719101
673,P1,author,19810,single,Q3,What book has Hisashi Inoue written?,The Face of Jizo  Chichi to Kuraseba The Face of Jizo Die Tage mit V  1,Peculiar Victor,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1267605633802817,0.0,0.0,0.0,0.1094593554735183
674,P1,author,19810,single,Q3,What book has Bijan Najdi written?,The Leopards who have Run with Me,The Geometry of Art,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.303030303030303,0.1,0.1818181818181818,0.0379512712631048,-0.0113826356828212
675,P1,author,19810,single,Q3,What book has Arthur Quiller-Couch written?,Castle Dor,Three Men in a Boat,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.0420396700501441
676,P1,author,19810,single,Q3,What book has Paul Buhle written?,A People's History of American Empire,The People's History of Cleveland,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.5945945945945945,0.375,0.6153846153846153,0.2177126202398656,0.458651453256607
677,P1,author,19810,single,Q3,What book has Jonathan L. Howard written?,Johannes Cabal the Necromancer,The Pragmatist,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1999999999999999,0.0,0.3333333333333333,0.0,0.2712902128696441
678,P1,author,19810,single,Q3,What book has Nankichi Niimi written?,Buying Mittens,The Moon is Bleeding,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15,0.0,0.0,0.0,-0.0024585388600826
679,P1,author,19810,single,Q3,What book has Tanya Huff written?,Blood Price (Tanya Huff),The Nine Lives of Christmas,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1111111111111111,0.0,0.0,0.0,0.1275654435157776
680,P1,author,19810,single,Q3,What book has Eric O'Keefe written?,The Cup (book),The Little Prince,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2941176470588235,0.2,0.3333333333333333,0.1136219366467499,0.3184205889701843
681,P1,author,19810,single,Q3,What book has Jon Meacham written?,American Lion (book),News of the World,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1999999999999999,0.0,0.0,0.0,0.2412106990814209
682,P1,author,19810,single,Q3,What book has S. G. Browne written?,Breathers: A Zombie's Lament,The Works of Archimedes,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1785714285714286,0.0,0.0,0.0,0.0566743835806846
683,P1,author,19810,single,Q3,What book has Lauren Belfer written?,City of Light (novel),The Wildflower,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1904761904761904,0.0,0.0,0.0,0.1839607656002044
684,P1,author,19810,single,Q3,What book has Al Alvarez written?,The Biggest Game in Town,Frank Sinatra Has a Song,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2083333333333333,0.0,0.0,0.0,0.056182637810707
685,P1,author,19810,single,Q3,What book has Mia Couto written?,Sleepwalking Land,Child Soldiers,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0588235294117647,0.0,0.0,0.0,0.1375848948955536
686,P1,author,19810,single,Q3,What book has Philipp Meyer written?,American Rust,News from Home,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.1671992689371109
687,P1,author,19810,single,Q3,What book has Charlotte Mary Yonge written?,The Heir of Redclyffe,The Wide Window,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2857142857142857,0.1666666666666666,0.2857142857142857,0.0814136751754278,0.1536316573619842
688,P1,author,19810,single,Q3,What book has Eleanor Updale written?,Montmorency (novel),The Secret of the Fortune Teller,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.1275866478681564
689,P1,author,19810,single,Q3,What book has Caroline Pignat written?,Greener Grass: The Famine Years,The Art of the Business Meeting,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2580645161290322,0.1,0.1818181818181818,0.0408248290463863,0.1625913083553314
690,P1,author,19810,single,Q3,What book has Edward Kay (writer) written?,STAR Academy (novel),The Secret Wife,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.1008096262812614
691,P1,author,19810,single,Q3,What book has Jeanne Betancourt written?,My Name Is Brain Brian,The Other Camino,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1818181818181817,0.0,0.0,0.0,0.0878628641366958
692,P1,author,19810,single,Q3,What book has Grant Wahl written?,The Beckham Experiment,Open Veins of Latin America,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2222222222222222,0.0,0.0,0.0,0.0148043893277645
693,P1,author,19810,single,Q3,What book has George F. Dillon written?,War of Anti-Christ with the Church and Christian Civilization,The Art of the Possible,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2131147540983606,0.1666666666666666,0.2666666666666666,0.0287095643160819,0.0252523459494113
694,P1,author,19810,single,Q3,What book has Philip L. Fradkin written?,Fallout: An American Nuclear Tragedy,The Physics of the Stratosphere,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1111111111111111,0.0,0.0,0.0,0.0632384866476059
695,P1,author,19810,single,Q3,What book has Tony Shillitoe written?,The Last Wizard,The Shadow of the Wind,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3636363636363636,0.1428571428571428,0.25,0.053728496591177,0.2851488888263702
696,P1,author,19810,single,Q3,What book has Caroline Dale Snedeker written?,Downright Dencey,The Great Bread Baker of Paris,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.175574392080307
697,P1,author,19810,single,Q3,What book has Grace Hallock written?,The Boy Who Was,The Unwilling Ghost,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3157894736842105,0.1666666666666666,0.2857142857142857,0.0814136751754278,0.2935312986373901
698,P1,author,19810,single,Q3,What book has Anne Parrish written?,Floating Island (novel),The Phantom Tollbooth,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0434782608695651,0.0,0.0,0.0,0.1886577308177948
699,P1,author,19810,single,Q3,What book has Genevieve Foster written?,Abraham Lincoln's World,The Shroad of the Golden Horde,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2666666666666667,0.0,0.0,0.0,0.2481434643268585
700,P1,author,19810,single,Q3,What book has Han Nolan written?,Born Blue,The Driftwood Collection,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1666666666666666,0.0,0.0,0.0,0.1968855559825897
701,P1,author,19810,single,Q3,What book has Christine Harris (author) written?,Foreign Devil,The Wife You Want,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1176470588235294,0.0,0.0,0.0,0.2332620024681091
702,P1,author,19810,single,Q3,What book has A. L. McCann written?,The White Body of Evening,The Man Who Loved Wall Street,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2413793103448276,0.1,0.1818181818181818,0.0408248290463863,0.1652447283267974
703,P1,author,19810,single,Q3,What book has John Harwood (writer) written?,The Seance (Harwood novel),All Things William Morrison,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1481481481481481,0.0,0.0,0.0,0.0856361836194992
704,P1,author,19810,single,Q3,What book has Will Elliott written?,The Pilo Family Circus,The Cowboy's Secret,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2727272727272727,0.1666666666666666,0.25,0.0814136751754278,0.1980983763933181
705,P1,author,19810,single,Q3,What book has Deborah Howe written?,Bunnicula: A Rabbit-Tale of Mystery,The Perfect Husband,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1142857142857143,0.0,0.0,0.0,0.0589560195803642
706,P1,author,19810,single,Q3,What book has M. K. Hobson written?,The Native Star,The Black Torment,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2941176470588235,0.2,0.3333333333333333,0.1136219366467499,0.2635687291622162
707,P1,author,19810,single,Q3,What book has Maxine McArthur written?,Less Than Human (novel),The Bridge of Dark Pines,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.152546226978302
708,P1,author,19810,single,Q3,What book has Jerry Pinkney written?,The Lion & the Mouse,The Snowy Day,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3,0.1428571428571428,0.2857142857142857,0.058335447372078,0.2161493152379989
709,P1,author,19810,single,Q3,What book has Tanwir Phool written?,Gulshan-e-Sukhan (Garden of Poetry),The Book of Disquiet,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1714285714285713,0.1428571428571428,0.2,0.0803428418944651,0.3267109990119934
710,P1,author,19810,single,Q3,What book has Robin Wayne Bailey written?,Swords Against the Shadowland,The Magnificent Bastards,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1724137931034483,0.0,0.2857142857142857,0.0,0.2957671880722046
711,P1,author,19810,single,Q3,What book has Louise Katz written?,The Other Face of Janus,The Schismatrix,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2608695652173913,0.1666666666666666,0.2857142857142857,0.033365741303165,0.2431959211826324
712,P1,author,19810,single,Q3,What book has Sophie Masson written?,The Hand of Glory,The Girl in the Spider's Web,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.1111111111111111,0.1818181818181818,0.0408248290463863,0.0719908773899078
713,P1,author,19810,single,Q3,What book has Mazisi Kunene written?,Emperor Shaka the Great,The Forgotten Ones,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.217391304347826,0.0,0.2857142857142857,0.0,0.1654797792434692
714,P1,author,19810,single,Q3,What book has Jogesh Das written?,Folklore of Assam,The Art of Computer Programming,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1935483870967742,0.1428571428571428,0.25,0.053728496591177,0.1077184528112411
715,P1,author,19810,single,Q3,What book has Jeanie Gould written?,Marjorie's Quest,The Woman I Know,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.2007234841585159
716,P1,author,19810,single,Q3,What book has Jenny Han written?,To All the Boys I've Loved Before,To All the Boys I've Loved Before,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.0
717,P1,author,19810,single,Q3,What book has James McGee (author) written?,Resurrectionist (novel),The Secret of Roan Inish,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1666666666666666,0.0,0.0,0.0,0.1732673645019531
718,P1,author,19810,single,Q3,What book has Zachary Mason written?,The Lost Books of the Odyssey,The Last Hunger,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3103448275862068,0.125,0.2222222222222222,0.0417991745584234,0.3086413443088531
719,P1,author,19810,single,Q3,What book has Iain Sinclair written?,Slow Chocolate Autopsy,"River, Ghost Milk",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1363636363636363,0.0,0.0,0.0,0.1871093064546585
720,P1,author,19810,single,Q3,What book has Italo Alighiero Chiusano written?,L'ordalia,The Book of Images,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1111111111111111,0.0,0.0,0.0,0.179360032081604
721,P1,author,19810,single,Q3,What book has Paul Collins (fantasy writer) written?,Dream Weavers (anthology),The Chronicles of the Heretic Kingdom,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1621621621621621,0.0,0.0,0.0,0.2501377761363983
722,P1,author,19810,single,Q3,What book has Michael Gray (author) written?,The Bob Dylan Encyclopedia,The Cleaner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2692307692307693,0.2,0.3333333333333333,0.055010807399206,0.1385535597801208
723,P1,author,19810,single,Q3,What book has Bill Congreve written?,Southern Blood,The Luck of Roaring Forks,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16,0.0,0.0,0.0,0.1984971463680267
724,P1,author,19810,single,Q3,What book has Catriona Sparks written?,Agog! Smashing Stories,The Devil's Compass,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1363636363636363,0.0,0.0,0.0,0.1493899673223495
725,P1,author,19810,single,Q3,What book has Julie Klausner written?,I Don't Care About Your Band,High Maintenance,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.05222849547863
726,P1,author,19810,single,Q3,What book has Gloria Whelan written?,Listening for Lions,The Egypt Game,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.2168799638748169
727,P1,author,19810,single,Q3,What book has Hiroshi Noma written?,Zone of Emptiness,A Mathematical Tour of the Ultimate Prime Number Mystery,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1785714285714286,0.0909090909090909,0.1666666666666666,0.0239802967618271,0.1112959682941436
728,P1,author,19810,single,Q3,What book has Jack Olsen written?,Night of the Grizzlies,Lucid,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0454545454545454,0.0,0.0,0.0,0.150399625301361
729,P1,author,19810,single,Q3,What book has Linda Crew written?,Children of the River,Loose Threads,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.1179295927286148
730,P1,author,19810,single,Q3,What book has Freda Warrington written?,Dracula the Undead (novel),The Secret Place,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1923076923076923,0.0,0.2857142857142857,0.0,0.1796824336051941
731,P1,author,19810,single,Q3,What book has Sloane Crosley written?,I Was Told There'd Be Cake,Article One,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1538461538461538,0.0,0.0,0.0,0.0559914037585258
732,P1,author,19810,single,Q3,What book has Ameen Rihani written?,The Book of Khalid,The Satanic Verses,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2777777777777778,0.1666666666666666,0.2857142857142857,0.0814136751754278,0.3013944029808044
733,P1,author,19810,single,Q3,What book has Michelle Knudsen written?,Library Lion,Dumplin',hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0833333333333333,0.0,0.0,0.0,0.0848164707422256
734,P1,author,19810,single,Q3,What book has Tom Angleberger written?,The Strange Case of Origami Yoda,Tommy's Town,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,-0.0031567048281431
735,P1,author,19810,single,Q3,What book has Malinda Lo written?,Ash (Lo novel),Sapphic ,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.1770621240139007
736,P1,author,19810,single,Q3,What book has Patrick Ryan (author) written?,In Mike We Trust,The Powder Mage Trilogy,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3043478260869565,0.0,0.0,0.0,0.0200488269329071
737,P1,author,19810,single,Q3,What book has Samaresh Basu written?,Prajapati (novel),The Private Battles of an Indian Soldier,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1999999999999999,0.0,0.0,0.0,0.2761821746826172
738,P1,author,19810,single,Q3,What book has Jason Mattera written?,Obama Zombies,The Baby Whisperer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1666666666666666,0.0,0.0,0.0,0.2062217146158218
739,P1,author,19810,single,Q3,What book has Natalie Jane Prior written?,Fireworks and Darkness,The Book of Lost Memories,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1999999999999999,0.0,0.0,0.0,0.2527472376823425
740,P1,author,19810,single,Q3,What book has Mary Stolz written?,A Dog on Barkham Street,The Hiding Place,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1304347826086956,0.0,0.0,0.0,0.2047255933284759
741,P1,author,19810,single,Q3,What book has Geet Chaturvedi written?,Aalaap mein girah,The Sari Shop Rules,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.23328298330307
742,P1,author,19810,single,Q3,What book has Rachel Caine written?,The Morganville Vampires,The Passage,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2916666666666666,0.25,0.4,0.0906974882774589,0.3024603426456451
743,P1,author,19810,single,Q3,What book has Joseph Finder written?,Killer Instinct (novel),The Asset,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1739130434782608,0.0,0.0,0.0,0.201715663075447
744,P1,author,19810,single,Q3,What book has R. J. Ellory written?,A Quiet Belief In Angels,The Times They Are Not Changing,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2580645161290322,0.0,0.0,0.0,0.1161956265568733
745,P1,author,19810,single,Q3,What book has Suki Kim written?,The Interpreter (Suki Kim novel),The Interpreter,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.46875,0.4,0.5714285714285715,0.0705599520747172,0.6045153141021729
746,P1,author,19810,single,Q3,What book has Tui T. Sutherland written?,So This Is How It Ends,Wings of Fire,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2272727272727273,0.0,0.0,0.0,0.1325121521949768
747,P1,author,19810,single,Q3,What book has Vincent Cronin written?,Napoleon Bonaparte: An Intimate Biography,The Devil's Advocate,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1707317073170732,0.0,0.0,0.0,0.1662111580371856
748,P1,author,19810,single,Q3,What book has Michelle Tea written?,Valencia (novel),Teenage Wasteland,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2352941176470588,0.0,0.0,0.0,0.0702655091881752
749,P1,author,19810,single,Q3,What book has Mac Barnett written?,The Clock Without a Face,The Vanderlans' Rap,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.1428571428571428,0.25,0.058335447372078,0.1622805297374725
750,P1,author,19810,single,Q3,What book has Jennifer Storm written?,Leave the Light On (Memoir),The Devil's Daughter,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.18135966360569
751,P1,author,19810,single,Q3,What book has Olen Steinhauer written?,The Tourist (novel),Split Ways,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.0731006041169166
752,P1,author,19810,single,Q3,What book has Andrus Kivirähk written?,"Mees, kes teadis ussisõnu",Virumaa Väidiklejõed,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16,0.0,0.0,0.0,0.2203710377216339
753,P1,author,19810,single,Q3,What book has Eduard Vilde written?,Mäeküla piimamees,The Wandering Minstrel,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1818181818181817,0.0,0.0,0.0,0.2109737396240234
754,P1,author,19810,single,Q3,What book has Ron Currie Jr. written?,Everything Matters!,Fedora,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1052631578947368,0.0,0.0,0.0,0.1211021989583969
755,P1,author,19810,single,Q3,What book has Mahbod Seraji written?,Rooftops of Tehran (novel),The Obstacle Is the Way,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1153846153846154,0.0,0.0,0.0,0.1086296290159225
756,P1,author,19810,single,Q3,What book has Eric Liu written?,The Accidental Asian,The Tao of Ruthlessness,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3043478260869565,0.1666666666666666,0.2857142857142857,0.0803428418944651,0.3051455914974212
757,P1,author,19810,single,Q3,What book has Kate O'Hearn written?,Shadow of the Dragon: Kira,The Girl with Smoke-Colored Eyes,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15625,0.0,0.1818181818181818,0.0,0.1613891422748565
758,P1,author,19810,single,Q3,What book has Scott Monk written?,Raw (novel),Peace Talks,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.1073412969708442
759,P1,author,19810,single,Q3,What book has Larry Garrison written?,Aruba: The Tragic Untold Story of Natalee Holloway and Corruption in Paradise,The Art of War,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1558441558441559,0.1428571428571428,0.25,0.0129305120899358,0.1960564106702804
